Track Name,Album Name,Artist Name(s),Genres,Duration (ms),Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,Tempo,,PC1,PC2,PC3
freddie and me,freddie and me,Ramsey Road,lofi,126522,0.756,0.146,-11.731,0.0538,0.611,0.931,0.223,76.011,,-4.654569305,1.033344825,-2.830853416
catch me,catch me,knock on wood,lofi,151958,0.633,0.138,-17.371,0.0849,0.958,0.946,0.0397,77,,-6.083336471,2.693381298,-3.837528422
find a way,find a way,Dusty Kadinsky,lofi,123000,0.781,0.272,-9.211,0.0678,0.91,0.77,0.797,79.959,,-4.790888796,-0.830523441,-2.548733586
sun silhouette,sun silhouette,lilibu,lofi,185688,0.684,0.342,-11.49,0.0856,0.784,0.742,0.282,71.099,,-4.19658833,1.291299508,-2.206639933
glow,glow,low&slow,lofi,129451,0.891,0.347,-10.08,0.0847,0.941,0.931,0.331,132.972,,-3.918584368,0.180081439,-3.942509266
Dream Drift,Dream Drift,Dozy Duzzn,lofi,124285,0.686,0.0637,-23.875,0.038,0.952,0.948,0.146,112.07,,-7.542512575,2.654455614,-4.453652109
Dr3amScape,Dr3amScape,Zeitgeister,lofi,123000,0.748,0.138,-14.896,0.321,0.78,0.952,0.32,80.021,,-4.853371806,0.951321416,-5.011123374
Djose Temple,Djose Temple,Naguro,lofi,108800,0.545,0.285,-11.17,0.0326,0.696,0.857,0.0692,75.032,,-4.049655491,1.810078058,-2.658600969
Into The Night,Into The Night,makse,lofi,172434,0.496,0.0726,-25.812,0.0379,0.881,0.909,0.12,68.964,,-7.838861513,3.848752311,-3.347444527
Snooze Groove,Snooze Groove,Dozy Duzzn,lofi,124324,0.335,0.0518,-26.628,0.0705,0.984,0.936,0.299,111.893,,-7.70873569,3.772580417,-4.838782028
Papaoutai,racine carrée,Stromae,pop,232146,0.732,0.809,-7.264,0.0878,0.0266,0,0.253,116.015,,-0.183319753,-0.169307333,0.277032464
L’enfer,L’enfer,Stromae,pop,189720,0.4,0.547,-8.381,0.177,0.33,0,0.606,177.595,,-0.931082321,0.301500755,-1.902130422
Tous les mêmes,racine carrée,Stromae,pop,210933,0.701,0.638,-9.061,0.165,0.223,0.00219,0.646,109.96,,-1.467705816,-0.887502548,-0.586789847
Fils de joie,Multitude,Stromae,pop,195440,0.547,0.638,-7.789,0.25,0.46,4.15E-06,0.882,62.526,,-2.016453832,-1.121287832,-0.629384831
Suivre le soleil,Amazona,Vanille,pop,158680,0.624,0.746,-7.223,0.0326,0.49,0.00104,0.445,146.038,,-1.497571013,-0.475776778,-0.683436342
Santé,Multitude,Stromae,pop,191000,0.795,0.67,-6.415,0.332,0.135,2.51E-05,0.844,137.92,,-0.284410065,-2.158595833,-1.560876452
Ma Meilleure Ennemie (from the series Arcane League of Legends),Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae,Pomme,Arcane",pop,147973,0.678,0.604,-7.926,0.0962,0.00465,0.000936,0.374,88,,-1.097153585,-0.791701264,-0.222738446
carmen,racine carrée,Stromae,pop,189026,0.661,0.821,-8.008,0.11,0.0208,0.000134,0.551,149.996,,0.014127232,-0.851145367,-0.491992292
C’est que du bonheur,Multitude,Stromae,pop,162226,0.867,0.616,-7.964,0.172,0.317,8.35E-05,0.638,98.037,,-1.84419555,-1.926530865,-1.013315475
Au revoir mon amour,Au revoir mon amour,Zélie,pop,153931,0.582,0.113,-17.843,0.0486,0.948,2.61E-05,0.433,145.069,,-6.545760499,1.0872638,-2.759728237
Formidable,racine carrée,Stromae,pop,213933,0.513,0.629,-9.055,0.19,0.0986,0,0.498,70.568,,-1.189768311,0.064010341,-0.109023455
Les glaçons,Les glaçons,Madeleine,pop,158000,0.811,0.42,-10.257,0.0321,0.788,4.12E-05,0.578,110.007,,-4.380098885,-0.984129836,-1.00051799
Disco,Disco,Surf Curse,pop,152760,0.473,0.621,-8.698,0.0291,0.0253,0.000366,0.782,173.083,,-0.820758855,-0.69512062,-0.299992716
One Brick At A Time,I Hope You Can't Relate,Fraser Morgan,country,187473,0.67,0.656,-8.323,0.305,0.209,0,0.75,119.009,,-0.866377558,-1.337723277,-1.490497277
BMF,SOS Deluxe: LANA,SZA,rap,180746,0.792,0.55,-8.528,0.0307,0.506,0.0166,0.972,128.023,,-3.010978002,-1.932047028,-0.126154729
Real Man,This Is How Tomorrow Moves,beabadoobee,pop,160600,0.555,0.745,-5.94,0.0342,0.636,0,0.442,129.986,,-1.698141004,-0.265257025,-0.601796239
Hold my hand (HAN),HOP,Stray Kids,pop,179400,0.516,0.985,-3.073,0.421,0.00217,0,0.471,160.038,,2.357129746,-0.82809535,-1.95893164
Youth (Lee Know),HOP,Stray Kids,pop,160173,0.706,0.874,-2.634,0.0931,0.139,0,0.768,109.978,,0.176880701,-2.19685697,0.237705641
As we are (Seungmin),HOP,Stray Kids,pop,213573,0.548,0.706,-3.779,0.0263,0.034,0,0.428,144.005,,0.109839762,-0.111054731,0.708112641
So Good (Hyunjin),HOP,Stray Kids,pop,168640,0.772,0.886,-3.368,0.142,0.121,6.70E-06,0.493,93.966,,0.25117426,-1.744737419,-0.064078614
sunflower,aurora,owlh,lofi,167874,0.675,0.609,-8.461,0.0377,0.457,0.663,0.235,163.031,,-1.394838963,0.849567542,-2.122660208
Passionfruit,Feelin' Cute,<3BEAT,lofi,242666,0.609,0.359,-14.12,0.131,0.608,0.866,0.556,179.966,,-3.019449168,1.726105894,-3.373413463
Castle on the Hill,Stressed Success,<3BEAT,lofi,244416,0.721,0.486,-9.75,0.132,0.304,0.777,0.303,140.012,,-1.463008362,1.224578261,-2.136325732
Bitter Sweet Symphony,003 (other people's songs),lokash,lofi,210461,0.8,0.329,-12.913,0.0333,0.807,0.903,0.541,130.023,,-4.451739484,0.896565664,-2.382831729
timbert dies,timbert dies,timbert,lofi,182647,0.579,0.146,-18.802,0.0321,0.867,0.807,0.0876,90.012,,-6.262659303,3.024286886,-2.854750046
Flute,Flute,timbert,lofi,179129,0.434,0.224,-18.989,0.0316,0.785,0.933,0.101,87.981,,-5.565840822,3.557054504,-2.802322561
you broke me first,Suncovers,owlh,lofi,189798,0.694,0.378,-12.401,0.0378,0.381,0.936,0.35,124.007,,-2.931646376,1.372169701,-2.038053844
Eyes Blue Like The Atlantic,001 (other people's songs),lokash,lofi,140186,0.678,0.362,-12.228,0.0387,0.564,0.889,0.579,139.121,,-3.42241476,0.509017679,-2.727938184
Can't Tame Her,003 (other people's songs),lokash,lofi,193235,0.587,0.248,-13.159,0.0316,0.973,0.903,0.37,135.996,,-4.850136583,2.117285368,-3.009084167
used to be young,stories,rosarummet,lofi,184000,0.694,0.303,-13.886,0.0643,0.366,0.918,0.424,149.969,,-3.114748697,1.302993029,-2.78943035
HALLUCINATION (I.N),HOP,Stray Kids,pop,163093,0.702,0.825,-2.391,0.089,0.0149,0,0.609,166.217,,0.970569175,-1.730806219,-0.409873723
ULTRA (Changbin),HOP,Stray Kids,pop,147400,0.573,0.934,-2.268,0.374,0.0165,1.85E-05,0.631,180.019,,2.256119767,-1.662749072,-2.226800283
3AM,Luna,AGA,pop,266289,0.58,0.56,-8.423,0.0876,0.675,0,0.459,88.956,,-2.905274652,0.585415463,-0.104764069
Sunset Lover,002 (other people's songs),lokash,lofi,178296,0.551,0.504,-13.403,0.0493,0.86,0.853,0.296,87.947,,-3.946305002,1.929973954,-2.311744838
Last Night,undercover,owlh,lofi,160059,0.672,0.725,-6.47,0.0252,0.0517,0.931,0.247,99.001,,-0.224527805,0.626838684,-0.765840202
Jocelyn Flores,001 (other people's songs),lokash,lofi,124166,0.718,0.284,-12.474,0.0351,0.801,0.853,0.28,72.02,,-4.845734996,0.948458762,-2.566467352
Red Bottom Sky,I've Seen You Somewhere Before,Miro Mas,lofi,212720,0.584,0.275,-16.245,0.292,0.965,0.824,0.345,119.612,,-4.565265529,2.224414998,-4.526459628
Love The Way You Lie,Feelin' Cute,<3BEAT,lofi,228269,0.633,0.328,-15.217,0.0458,0.904,0.893,0.119,155.968,,-4.350075094,2.856679009,-3.285371371
Peaches,001 (other people's songs),lokash,lofi,170487,0.714,0.376,-12.742,0.0676,0.458,0.865,0.192,163.804,,-2.646331393,1.511728181,-3.21893909
High and Dry,003 (other people's songs),lokash,lofi,261959,0.718,0.324,-14.701,0.0556,0.884,0.838,0.328,82.019,,-5.079870583,2.054537962,-1.894659666
I Wanna Be Yours,003 (other people's songs),lokash,lofi,170909,0.662,0.388,-18.846,0.0427,0.933,0.955,0.675,132.075,,-5.374176747,1.273827019,-3.264709958
July,undercover,owlh,lofi,147692,0.856,0.486,-7.006,0.0556,0.435,0.914,0.478,143.017,,-1.771582489,-0.36316089,-2.458451297
re:stacks,002 (other people's songs),lokash,lofi,288250,0.528,0.289,-12.336,0.0314,0.894,0.9,0.195,60.02,,-4.856395344,3.170613585,-1.1974786
Ms. Jackson,Feelin' Cute,<3BEAT,lofi,240374,0.704,0.295,-14.571,0.151,0.289,0.887,0.452,79.961,,-3.419642734,1.434152281,-1.976483959
The Silent Train,Ryokan Steam Machine,Kamakuras,lofi,157894,0.747,0.295,-16.434,0.12,0.757,0.901,0.226,76.025,,-4.918645917,1.517044892,-3.354635732
Portals,Portals,Miro Mas,lofi,161025,0.538,0.26,-17.224,0.0422,0.909,0.932,0.193,73.012,,-5.659207517,2.649142909,-2.893109316
Punk,timbert timbert,timbert,lofi,174533,0.267,0.173,-20.045,0.0275,0.85,0.864,0.0924,93.337,,-5.958626424,4.243602456,-2.94382552
I can drew fadn,timbert timbert,timbert,lofi,171373,0.451,0.155,-19.718,0.0364,0.787,0.941,0.257,116.274,,-5.812411979,3.224912236,-3.329691218
Feel It Still,002 (other people's songs),lokash,lofi,175874,0.706,0.177,-17.672,0.0533,0.976,0.914,0.65,139.879,,-6.044115964,1.268096705,-3.637175263
Life,Mirage,Slumberville,lofi,130337,0.615,0.112,-18.091,0.0342,0.941,0.954,0.122,74.029,,-6.585661465,2.50593828,-3.46139793
Animal,002 (other people's songs),lokash,lofi,192857,0.767,0.361,-11.835,0.0381,0.763,0.92,0.292,112.019,,-3.982777292,1.335946397,-2.410425722
understand,stories,rosarummet,lofi,143544,0.718,0.26,-15.171,0.0501,0.596,0.898,0.103,79.012,,-4.614040923,1.733819426,-2.730790722
Ryokan Steam Machine,Ryokan Steam Machine,Kamakuras,lofi,171384,0.618,0.105,-22.488,0.0434,0.914,0.919,0.209,130.057,,-6.806767105,3.004342841,-4.021002829
THATS WHAT I WANT,undercover,owlh,lofi,164800,0.77,0.28,-6.186,0.229,0.00464,0.864,0.726,74.993,,-1.467453511,-0.828164521,-1.933454542
4WD,timbert,timbert,lofi,107999,0.344,0.267,-16.524,0.152,0.896,0.827,0.373,77.994,,-4.982092989,2.173550292,-4.070721059
golden hour,stories,rosarummet,lofi,180170,0.486,0.235,-14.364,0.0287,0.94,0.89,0.19,176.07,,-4.48448016,2.950818908,-3.743188804
Stay High,I've Seen You Somewhere Before,Miro Mas,lofi,191819,0.625,0.31,-14.315,0.0464,0.951,0.922,0.218,128.01,,-4.666923802,2.33815401,-3.221625034
(Sittin' On) the Dock of the Bay,Covers Collection (Vol. 2),LAV8,lofi,132989,0.833,0.373,-13.174,0.583,0.424,0.857,0.274,194.138,,-1.384223135,0.329777769,-6.484835895
Apologize,I've Seen You Somewhere Before,Miro Mas,lofi,156716,0.734,0.132,-19.555,0.039,0.969,0.926,0.59,111.968,,-6.858482822,1.31624173,-3.486442424
Seven Nation Army,Covers Collection (Vol. 3),LAV8,lofi,220561,0.754,0.287,-14.028,0.131,0.399,0.84,0.56,90.035,,-3.746631161,0.835950708,-2.119471287
分手100天,萬人邂逅,JC 陳詠桐,pop,242952,0.593,0.294,-12.33,0.0341,0.919,0,0.378,123.961,,-5.019760213,1.265230598,-1.041878406
謝謝對不起,謝謝對不起,Angela Hui,pop,225281,0.645,0.405,-10.169,0.0471,0.56,0,0.379,128.997,,-3.303707946,0.554558854,-0.684551531
乖乖報到,This is MC,MC 張天賦,pop,218399,0.651,0.612,-7.221,0.0331,0.54,0,0.712,128.021,,-2.359642267,-0.659300395,0.080901368
伸縮自如的愛,念,Panther Chan,pop,216000,0.713,0.896,-3.37,0.0502,0.22,0,0.789,115.004,,-0.240438091,-1.709314477,0.946351441
CityPop,CityPop,AGA,pop,227248,0.665,0.813,-6.446,0.0394,0.168,3.73E-06,0.765,114.99,,-0.852745767,-1.120976737,0.999244771
我不如,MIKE (Deluxe Version),Mike 曾比特,pop,219000,0.641,0.464,-5.724,0.029,0.717,0,0.546,127.719,,-2.945229052,-0.163565108,-0.271912189
It's not your fault,It's not your fault,Charmaine Fong,pop,223949,0.547,0.396,-9.385,0.028,0.64,1.31E-06,0.31,129.923,,-3.362817633,1.077544574,-0.567512069
Long D,Long D,JACE,pop,221538,0.72,0.492,-8.977,0.144,0.734,1.92E-06,0.377,143.038,,-2.793849345,0.09522035,-1.84077939
焦慮型依戀,萬人邂逅,JC 陳詠桐,pop,217356,0.638,0.459,-6.292,0.0277,0.854,0,0.453,130.034,,-3.320875943,0.156085859,-0.592622539
Unfamiliar City,Unfamiliar City,AGA,pop,202361,0.636,0.707,-5.369,0.0448,0.762,0,0.294,107.969,,-2.142707038,0.097161228,-0.380960627
企好,企好,Gin Lee,pop,205653,0.669,0.408,-7.757,0.0349,0.817,0,0.64,125,,-3.801407062,-0.370608633,-0.666841323
我心中尚未崩壞的部分,九道痕跡,Cath Wong,pop,206817,0.562,0.372,-10.662,0.0733,0.706,1.48E-06,0.0882,132.842,,-3.443746178,1.503985538,-1.629093752
你是你本身的傳奇,404 Not Found,Charmaine Fong,pop,228613,0.663,0.42,-7.465,0.0301,0.831,0,0.427,129.786,,-3.594511593,0.309692231,-0.628946622
深夜告別練習,深夜告別練習,Zpecial,pop,215665,0.716,0.56,-8.42,0.0348,0.292,1.20E-05,0.743,127.997,,-2.201733463,-0.961704967,0.285610286
Meet You Again,Meet You Again,"Ebony Loren,Jason LaPierre",pop,187352,0.61,0.497,-11.284,0.0362,0.755,0.000195,0.703,159.996,,-3.593099689,-0.21720043,-1.265691023
Somethin' Stupid,Somethin' Stupid,"Jason LaPierre,eda",pop,169688,0.861,0.313,-9.622,0.097,0.752,0.0475,0.393,94.045,,-4.327220815,-0.653200994,-1.596642372
Falling for You,In My Imagination,Devin Kennedy,pop,188953,0.777,0.41,-8.756,0.0371,0.698,9.63E-06,0.512,82.016,,-4.082296426,-0.634888079,-0.269310684
All That I Need,All That I Need,"Ebony Loren,Matthew Ifield,Sebastian Kamae",lofi,222457,0.807,0.31,-8.069,0.0761,0.696,0,0.63,117.968,,-3.915817903,-0.737534583,-0.870198275
Youuu,Youuu,"Milky Day,Gareth.T",pop,166015,0.693,0.536,-7.593,0.0287,0.506,0,0.669,116.028,,-2.747208738,-1.064722044,-0.22160366
waiting for you,waiting for you,"Jasmine Kelly,Lushroom,sanjay.",rap,168181,0.637,0.578,-7.776,0.0707,0.738,0,0.343,131.959,,-2.583091407,-0.031592413,-1.440901495
BIBI Vengeance,Lowlife Princess: Noir,BIBI,pop,165135,0.442,0.748,-4.718,0.0895,0.0272,0.000128,0.408,99.981,,0.134382455,-0.149283524,0.161506799
best me i can,best me i can,Gareth.T,pop,142000,0.691,0.631,-5.982,0.0338,0.467,0,0.54,88.976,,-2.209539735,-1.208719033,-0.039720591
Wake Me Up (feat. Justice),Hurry Up Tomorrow,"The Weeknd,Justice",edm,308575,0.603,0.509,-8.896,0.0337,0.00495,0.000397,0.175,110.992,,-1.440465974,1.359273227,1.123962079
São Paulo (feat. Anitta),Hurry Up Tomorrow,"The Weeknd,Anitta",pop,301623,0.538,0.658,-7.273,0.076,0.0385,0.000146,0.553,127.322,,-0.569660637,0.429973373,0.854903718
"Reflections Laughing (feat. Travis Scott, Florence + The Machine)",Hurry Up Tomorrow,"The Weeknd,Travis Scott,Florence + The Machine",rap,291192,0.33,0.355,-9.703,0.0355,0.135,0.00726,0.0382,79.818,,-2.334902687,2.769410057,0.946120108
Enjoy The Show (feat. Future),Hurry Up Tomorrow,"The Weeknd,Future",rap,301428,0.628,0.616,-7.423,0.0526,0.178,4.70E-05,0.241,119.978,,-1.145204093,0.93406547,0.701321995
How Long,Voicenotes,Charlie Puth,pop,200853,0.845,0.561,-5.253,0.0778,0.211,3.49E-06,0.811,109.974,,-1.590792043,-2.054186555,0.24717111
intro (end of the world),eternal sunshine,Ariana Grande,pop,92400,0.506,0.362,-9.48,0.0416,0.67,0,0.385,84.726,,-3.919631527,-0.141243698,-1.441912486
Into You,Dangerous Woman,Ariana Grande,pop,244453,0.623,0.734,-5.948,0.107,0.0162,1.75E-06,0.37,107.853,,-0.105751187,-0.039563741,0.453504029
Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),Popular (Music from the HBO Original Series),"The Weeknd,Playboi Carti,Madonna",rap,215466,0.854,0.674,-6.23,0.184,0.0517,8.53E-05,0.848,99.022,,-0.790421063,-2.225175074,0.033378166
Peaches (feat. Daniel Caesar & Giveon),Justice,"Justin Bieber,Daniel Caesar,GIVĒON",rap,198081,0.677,0.696,-6.181,0.119,0.321,0,0.464,90.03,,-1.234501778,-0.680972244,-0.178543676
Attention,Voicenotes,Charlie Puth,pop,208786,0.775,0.613,-4.586,0.0542,0.109,2.33E-05,0.797,100.066,,-1.178015271,-1.813355073,0.903638043
Stuck with U (with Justin Bieber),Stuck with U,"Ariana Grande,Justin Bieber",pop,228482,0.597,0.45,-6.658,0.0418,0.223,0,0.537,178.765,,-1.36330261,0.045395738,-0.418244279
We Don't Talk Anymore (feat. Selena Gomez),Nine Track Mind (Special Edition),"Charlie Puth,Selena Gomez",pop,217706,0.728,0.563,-8.053,0.134,0.621,0,0.352,100.017,,-2.537225352,-0.119694807,-0.983395102
New Rules,Dua Lipa (Deluxe),Dua Lipa,pop,209320,0.762,0.7,-6.021,0.0694,0.00261,1.56E-05,0.608,116.073,,-0.554047923,-1.29804656,0.542229866
Shape of You,÷ (Deluxe),Ed Sheeran,pop,233712,0.825,0.652,-3.183,0.0802,0.581,0,0.931,95.977,,-2.014597253,-2.125985935,0.439619931
same old story,same old story,"Jason LaPierre,mokina",pop,166000,0.776,0.225,-11.936,0.0638,0.934,0.0985,0.419,70.016,,-5.759917184,-0.060938806,-1.527342477
Breaking Patterns,Breaking Patterns,"Jason LaPierre,Braiden Sunshine",pop,184573,0.768,0.44,-10.786,0.0458,0.453,1.70E-05,0.499,82.032,,-3.655839732,-0.578124032,-0.16486065
3D (feat. Jack Harlow),GOLDEN,"Jung Kook,Jack Harlow",pop,201812,0.853,0.824,-3.287,0.103,0.0322,0,0.888,108.044,,-0.009768973,-2.663822169,0.692932289
Slow Dancing,Layover,V,pop,187026,0.579,0.63,-7.758,0.058,0.257,0.00462,0.552,155.96,,-1.150545075,-0.313775698,-0.583947138
dimple,Love Yourself 承 'Her',BTS,pop,196776,0.612,0.844,-4.694,0.0757,0.14,0,0.652,134.872,,0.071380084,-1.055315934,0.178092581
Seven (feat. Latto) (Explicit Ver.),GOLDEN,"Jung Kook,Latto",pop,183550,0.79,0.831,-4.185,0.044,0.312,0,0.872,124.987,,-0.857675798,-2.283295661,0.446717898
Promise,Promise,JUNNY,rap,175866,0.442,0.565,-7.673,0.043,0.272,0,0.556,80.914,,-1.989901105,0.041544063,0.436576531
Lonely,Covers Collection (Vol. 3),LAV8,lofi,197428,0.779,0.316,-17.397,0.0802,0.567,0.883,0.623,140.005,,-4.390216877,0.876425884,-2.968331776
BIG DICK RANDY,BAROWEEN,DigBar,rap,149511,0.622,0.54,-10.12,0.337,0.173,0,0.533,155.984,,-0.880093099,-0.725641478,-2.771835982
360,BRAT,Charli xcx,pop,133805,0.857,0.62,-8.13,0.0472,0.646,0.244,0.796,120.042,,-2.870867357,-1.964026349,-1.255274974
Cupid,The Beginning,FIFTY FIFTY,pop,174517,0.769,0.724,-5.388,0.0326,0.533,0,0.905,120.057,,-2.013755761,-2.111772511,0.152321327
Pretender,Traveler,OFFICIAL HIGE DANDISM,pop,326842,0.538,0.869,-3.464,0.0275,0.047,0,0.369,91.972,,0.199182829,0.614681778,2.274217056
CRAZY,CRAZY,LE SSERAFIM,pop,164554,0.802,0.899,-2.223,0.126,0.00953,0.000291,0.531,130.047,,0.965607788,-2.047360544,-0.213157224
1985,THE INSIDE OUTTAKES,Bo Burnham,pop,146654,0.646,0.724,-7.466,0.0475,0.0432,0,0.894,155.85,,-0.636946418,-1.858113513,-0.189103746
Bezos IV,THE INSIDE OUTTAKES,Bo Burnham,pop,38131,0.379,0.347,-7.597,0.0893,0.74,0,0.605,205.005,,-2.547871137,-0.905692195,-4.150433176
"Words, Words, Words (Studio)",Words Words Words,Bo Burnham,pop,240746,0.839,0.753,-4.716,0.167,0.18,1.06E-06,0.755,121.992,,-0.381033769,-1.841111246,-0.068633975
Helpless,Hamilton (Original Broadway Cast Recording),"Phillipa Soo,Original Broadway Cast of Hamilton",pop,249770,0.688,0.491,-7.494,0.269,0.334,0,0.737,79.009,,-1.999095084,-0.862310365,-0.578412156
Wait for It,Hamilton (Original Broadway Cast Recording),"Leslie Odom Jr.,Original Broadway Cast of Hamilton",pop,193749,0.543,0.473,-9.638,0.157,0.124,4.04E-06,0.519,86.534,,-1.857079103,-0.042077342,-0.477106989
Non-Stop,Hamilton (Original Broadway Cast Recording),"Leslie Odom Jr.,Lin-Manuel Miranda,Renée Elise Goldsberry,Phillipa Soo,Christopher Jackson,Original Broadway Cast of Hamilton",pop,385438,0.77,0.482,-9.529,0.351,0.211,0,0.441,91.994,,-1.677147672,0.446526839,-0.406530269
"Let Me Go (with Alesso, Florida Georgia Line & watt)","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld,Alesso,Florida Georgia Line,WATT",edm,174800,0.664,0.708,-4.154,0.0474,0.0337,0,0.742,103.07,,-0.49730507,-1.64519991,0.834183875
I Do,Leave It Beautiful (Complete),"Astrid S,Brett Young",pop,155822,0.666,0.524,-9.404,0.0459,0.505,0,0.215,110.015,,-2.740190105,0.127708434,-0.913001105
Therapy,"tick, tick... BOOM! (Soundtrack from the Netflix Film)","Andrew Garfield,Vanessa Hudgens",pop,164163,0.554,0.593,-5.492,0.215,0.207,0,0.618,147.743,,-0.335479846,-0.864161225,-1.600124925
No More,"tick, tick... BOOM! (Soundtrack from the Netflix Film)","Andrew Garfield,Robin de Jesus",pop,191351,0.248,0.873,-5.057,0.0971,0.0717,0,0.589,192.687,,1.273918067,0.451996894,-0.712387246
Unfair (Felix),HOP,Stray Kids,pop,168146,0.57,0.628,-3.067,0.0293,0.0669,0,0.0662,92.019,,-0.343538801,0.233050084,0.611221081
Falling Up,Falling Up,Stray Kids,pop,190093,0.575,0.839,-4.013,0.0677,0.0143,0,0.364,81.009,,0.172400728,-0.456143782,0.905833139
Chk Chk Boom,ATE,Stray Kids,pop,148051,0.925,0.74,-2.698,0.123,0.166,0,0.844,101.994,,-0.516713241,-3.235426755,-0.124864908
Social Path,Social Path,"Stray Kids,LiSA",pop,198786,0.562,0.91,-3.51,0.21,0.0554,0,0.405,172.013,,1.614548325,-0.475523799,-1.180591525
Moonlit Floor (Kiss Me),Moonlit Floor (Kiss Me),LISA,pop,155757,0.733,0.786,-3.951,0.112,0.128,0,0.672,109.954,,-0.164612277,-1.978963958,-0.153758749
Deja Vu,minisode 3: TOMORROW,TOMORROW X TOGETHER,pop,171427,0.357,0.572,-5.339,0.069,0.0811,0,0.238,162.844,,0.028236824,0.911931223,-0.792259756
Strategy (feat. Megan Thee Stallion),STRATEGY,"TWICE,Megan Thee Stallion",pop,201760,0.8,0.751,-2.169,0.0669,0.238,0,0.687,110.043,,-0.480337571,-1.920954943,0.559481842
Over The Moon,The Star Chapter: SANCTUARY,TOMORROW X TOGETHER,pop,157149,0.682,0.873,-3.672,0.123,0.0919,0,0.531,115.993,,0.440421709,-1.530955692,-0.269972605
Super Bowl,5-STAR,Stray Kids,pop,183160,0.809,0.873,-2.984,0.0877,0.00406,0,0.442,80.01,,0.245900573,-1.683976477,0.793981036
GIANT,GIANT,Stray Kids,pop,174800,0.72,0.915,-1.636,0.128,0.079,0,0.622,84.999,,0.576004858,-1.968532685,0.486460453
Winter Ahead (with PARK HYO SHIN),Winter Ahead (with PARK HYO SHIN),"V,Park Hyo Shin",pop,234895,0.36,0.316,-9.954,0.0284,0.858,0.000212,0.229,76.844,,-4.511825602,2.146881429,-0.239066621
Touch,Touch,KATSEYE,pop,129882,0.739,0.904,-2.655,0.0442,0.549,1.03E-05,0.788,167.033,,-0.507341194,-2.367385232,-0.867537728
It′s Definitely You,"HWARANG, Pt. 2 (Music from the Original TV Series)","V,Jin",pop,230693,0.738,0.731,-3.193,0.0689,0.239,0,0.762,95.003,,-0.814270134,-1.590989248,0.963013349
What is Love?,Summer Nights,TWICE,pop,208240,0.574,0.909,-1.573,0.0658,0.0987,0,0.569,169.966,,1.233642281,-0.854939254,0.125312046
Railway (Bang Chan),HOP,Stray Kids,pop,173640,0.527,0.768,-3.658,0.0409,0.0158,0,0.199,118.117,,0.37077901,0.082511692,0.416375788
Come Play (from the series Arcane League of Legends),Come Play (from the series Arcane League of Legends),"Stray Kids,Young Miko,Arcane,Tom Morello,League of Legends",pop,161666,0.565,0.867,-5.465,0.0964,0.00304,0,0.424,95.004,,0.243934978,-0.710675315,0.214094197
