ts,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name
2023-03-06T20:37:35Z,Cry Baby,OFFICIAL HIGE DANDISM,Cry Baby
2023-03-06T20:41:18Z,Kaikai Kitan,Eve,Kaikai Kitan / Ao No Waltz
2023-03-06T20:45:30Z,カワキヲアメク,美波,カワキヲアメク
2023-03-06T20:49:19Z,Akaza vs Rengoku Theme - Cover,Samuel Kim,Demon Slayer: Epic Collection
2023-03-06T20:54:04Z,Touch You,遠野高志,アニメ『ヤリチン☆ビッチ部』主題歌「Touch You」
2023-03-06T20:57:56Z,フィクション,sumika,Chime
2023-03-06T21:01:47Z,Comedy,Gen Hoshino,Comedy
2023-03-06T21:05:00Z,色彩,yama,色彩
2023-03-06T21:09:24Z,君のせい,the peggies,Hell like Heaven
2023-03-06T21:13:34Z,色香水,Yoh kamiyama,色香水
2023-03-06T21:18:10Z,炎,LiSA,炎
2023-03-06T21:21:19Z,found & lost,Survive Said The Prophet,found & lost
2023-03-06T21:22:55Z,"Chikatto Chika Chikattsu (From ""Kaguya-sama: Love Is War"")",Akano,"Chikatto Chika Chikattsu (From ""Kaguya-sama: Love Is War"")"
2023-03-06T21:27:00Z,センチメンタルクライシス,halca,Assortrip
2023-03-06T21:31:01Z,FREEDOM,BLUE ENCOUNT,FREEDOM
2023-03-06T21:35:26Z,SOUVENIR,BUMP OF CHICKEN,SOUVENIR
2023-03-06T21:40:49Z,Hikare Inochi,Kitri,Hikare Inochi
2023-03-06T21:45:07Z,GIRI GIRI,Masayuki Suzuki,GIRI GIRI
2023-03-06T21:49:09Z,瞬き,ミラクルチンパンジー,TVアニメ「佐々木と宮野」オープニングテーマ「瞬き」
2023-03-06T21:53:37Z,,,
2023-03-06T22:04:33Z,シンデレラ,Cidergirl,シンデレラ
2023-03-06T22:22:03Z,how deep?,Tai Verdes,how deep?
2023-03-06T22:27:40Z,how deep?,Tai Verdes,how deep?
2023-03-06T22:28:23Z,how deep?,Tai Verdes,how deep?
2023-03-06T22:28:27Z,Replay (feat. Flo Rida),Iyaz,Replay
2023-03-06T22:31:05Z,People Watching,Conan Gray,People Watching
2023-03-06T22:41:09Z,Cheerios & Chocolate Milk,Theo Kandel,Cheerios & Chocolate Milk
2023-03-07T00:59:59Z,Homecoming,owlh,cover to cover
2023-03-07T01:02:54Z,Numb,Miro Mas,I've Seen You Somewhere Before
2023-03-07T01:05:08Z,(Sittin' On) the Dock of the Bay,LAV8,Covers Collection
2023-03-07T01:08:02Z,Hold On,LAV8,Covers Collection (Vol. 4)
2023-03-07T01:11:36Z,Forget Me,owlh,Suncovers
2023-03-07T01:14:40Z,REMEMBER ME,Yedai,Cover Art part 2
2023-03-07T01:17:57Z,TALK,Yedai,Cover Art part 5
2023-03-07T01:21:57Z,Ms. Jackson,<3BEAT,Feelin' Cute
2023-03-07T01:24:26Z,Can I Kick It?,owlh,cover to cover
2023-03-07T01:26:13Z,i forgot 2 love u,ocb.mp3,i forgot 2 love u
2023-03-07T01:29:16Z,Circles,<3BEAT,Feelin' Cute
2023-03-07T01:31:26Z,Redbone,LAV8,Covers Collection
2023-03-07T01:32:54Z,STAY,Slowzy,STAY
2023-03-07T01:34:59Z,Take Me Far Away,Yedai,Field Trip
2023-03-07T01:38:01Z,SANCTUARY,Yedai,Cover Art part 4
2023-03-07T01:39:54Z,Fly Me to the Moon,LAV8,Covers Collection
2023-03-07T01:42:28Z,love lies,owlh,take cover
2023-03-07T01:45:01Z,pushin P,owlh,cover to cover
2023-03-07T01:48:50Z,Love The Way You Lie,<3BEAT,Feelin' Cute
2023-03-07T01:52:18Z,Kiss Me More,lokash,001 (other people's songs)
2023-03-07T01:55:13Z,sex money feelings die,Granlund,My Name Is Spruce
2023-03-07T01:58:00Z,blueberries,rosarummet,daydreams
2023-03-07T02:01:11Z,Waiting For Love,Miro Mas,I've Seen You Somewhere Before
2023-03-07T02:04:53Z,B.S.,Yedai,Cover Art part 3
2023-03-07T02:08:02Z,creep,owlh,take cover
2023-03-07T02:12:07Z,Under the Bridge,owlh,cover to cover
2023-03-07T02:15:04Z,Thinkin Bout You,lokash,001 (other people's songs)
2023-03-07T02:19:08Z,Under the Bridge,owlh,cover to cover
2023-03-07T02:21:35Z,Heartbeats,lokash,002 (other people's songs)
2023-03-07T02:25:59Z,Californication,LAV8,Covers Collection (Vol. 3)
2023-03-07T02:29:13Z,SLOW DANCING IN THE DARK,Yedai,Cover Art
2023-03-07T02:32:47Z,Forget Me,owlh,Suncovers
2023-03-07T02:36:15Z,HELP HERSELF,Yedai,Cover Art part 4
2023-03-07T02:39:49Z,Red Bottom Sky,Miro Mas,I've Seen You Somewhere Before
2023-03-07T02:43:23Z,I Want It That Way,LAV8,Covers Collection (Vol. 4)
2023-03-07T02:46:33Z,Hotline Bling,Miro Mas,I've Seen You Somewhere Before
2023-03-07T02:48:24Z,Fly Me to the Moon,LAV8,Covers Collection
2023-03-07T02:51:47Z,Save Your Tears,Granlund,My Name Is Spruce
2023-03-07T02:54:35Z,the pression pt.1,ocb.mp3,the pression pt.1
2023-03-07T02:57:57Z,One Last Time,owlh,Suncovers
2023-03-07T03:01:01Z,WITHOUT U,Yedai,Cover Art part 2
2023-03-07T03:04:04Z,Lost,lokash,001 (other people's songs)
2023-03-07T03:07:44Z,Seven Nation Army,LAV8,Covers Collection (Vol. 3)
2023-03-07T03:10:09Z,Jukebox,LAV8,Jukebox
2023-03-07T03:13:05Z,Sex on Fire,owlh,cover to cover
2023-03-07T03:15:36Z,MAGNOLIA,Yedai,Cover Art part 4
2023-03-07T03:17:42Z,Sunflower,LAV8,Covers Collection
2023-03-07T03:20:52Z,I'm Yours,LAV8,Covers Collection
2023-03-07T03:24:05Z,Animal,lokash,002 (other people's songs)
2023-03-07T03:26:33Z,The First Kiss,Yedai,About Last Night
2023-03-07T03:29:30Z,No Surprises,Granlund,My Name Is Spruce
2023-03-07T03:33:32Z,Purple Rain,Miro Mas,Portals pt 2
2023-03-07T03:35:46Z,I Saw a Ghost,Miro Mas,Portals
2023-03-07T03:38:49Z,Stay,Miro Mas,I've Seen You Somewhere Before
2023-03-07T03:41:32Z,twilight,owlh,in the clouds
2023-03-07T03:45:42Z,Summertime Sadness,Miro Mas,Portals pt 2
2023-03-07T03:48:51Z,Hotline Bling,Miro Mas,I've Seen You Somewhere Before
2023-03-07T03:52:12Z,Better Now,Granlund,My Name Is Spruce
2023-03-07T03:54:23Z,Obsession,LAV8,Jukebox
2023-03-07T03:56:42Z,call drake,ocb.mp3,call drake
2023-03-07T03:59:55Z,TOUCH,Yedai,Cover Art part 5
2023-03-07T04:03:32Z,Sweet Disposition,owlh,cover to cover
2023-03-07T04:07:07Z,Complicated,owlh,cover to cover
2023-03-07T04:09:29Z,HELP HERSELF,Yedai,Cover Art part 4
2023-03-07T04:13:32Z,センチメンタルクライシス,halca,Assortrip
2023-03-07T04:17:57Z,SOUVENIR,BUMP OF CHICKEN,SOUVENIR
2023-03-07T04:22:15Z,GIRI GIRI,Masayuki Suzuki,GIRI GIRI
2023-03-07T04:26:56Z,キミの隣,halca,Assortrip
2023-03-07T04:31:10Z,RED,Survive Said The Prophet,RED
2023-03-07T04:35:01Z,フィクション,sumika,Chime
2023-03-07T04:38:52Z,Comedy,Gen Hoshino,Comedy
2023-03-07T04:43:05Z,カワキヲアメク,美波,カワキヲアメク
2023-03-07T04:47:06Z,瞬き,ミラクルチンパンジー,TVアニメ「佐々木と宮野」オープニングテーマ「瞬き」
2023-03-07T04:50:32Z,Touch You,遠野高志,アニメ『ヤリチン☆ビッチ部』主題歌「Touch You」
2023-03-07T04:56:01Z,LOST IN PARADISE,ALI,LOST IN PARADISE
2023-03-07T04:59:53Z,Akaza vs Rengoku Theme - Cover,Samuel Kim,Demon Slayer: Epic Collection
2023-03-07T05:04:03Z,色香水,Yoh kamiyama,色香水
2023-03-07T05:04:11Z,Rengoku vs Akaza Final Fight Theme - Cover,Samuel Kim,Demon Slayer: Epic Collection
2023-03-07T05:07:56Z,"Centimeter (From ""Rent a Girlfriend: Kanojo, Okarishimasu"")",Miura Jam,"Centimeter (From ""Rent a Girlfriend: Kanojo, Okarishimasu"")"
2023-03-07T05:09:33Z,found & lost,Survive Said The Prophet,found & lost
2023-03-07T05:13:58Z,君のせい,the peggies,Hell like Heaven
2023-03-07T05:18:10Z,光るなら,Goose house,Milk
2023-03-07T05:21:52Z,Kaikai Kitan,Eve,Kaikai Kitan / Ao No Waltz
2023-03-07T05:27:15Z,Hikare Inochi,Kitri,Hikare Inochi
2023-03-07T05:31:16Z,Cry Baby,OFFICIAL HIGE DANDISM,Cry Baby
2023-03-07T05:34:34Z,Prayer X,King Gnu,Prayer X
2023-03-07T05:38:34Z,,,
2023-03-07T05:41:46Z,色彩,yama,色彩
2023-03-07T05:46:09Z,ラブ・ドラマティック (Funky Flag Version),Masayuki Suzuki,Funky Flag
2023-03-07T05:47:45Z,"Chikatto Chika Chikattsu (From ""Kaguya-sama: Love Is War"")",Akano,"Chikatto Chika Chikattsu (From ""Kaguya-sama: Love Is War"")"
2023-03-07T05:52:00Z,DADDY ! DADDY ! DO !,Masayuki Suzuki,ALL TIME ROCK 'N' ROLL
2023-03-07T05:55:33Z,シンデレラ,Cidergirl,シンデレラ
2023-03-07T06:04:31Z,Sparkle - movie ver.,RADWIMPS,Your Name.
2023-03-07T06:08:41Z,crossing field,LiSA,LANDSPACE
2023-03-07T06:11:12Z,紅蓮華,LiSA,LEO-NiNE
2023-03-07T16:43:40Z,loophole,OMXS,TBD
2023-03-07T16:47:40Z,Ms. Jackson,<3BEAT,Feelin' Cute
2023-03-07T16:50:37Z,SOFIA,Yedai,Cover Art part 4
2023-03-07T16:52:56Z,Blankets,Yedai,Mind Fix
2023-03-07T16:55:54Z,No Surprises,Granlund,My Name Is Spruce
2023-03-07T16:59:07Z,GET YOU THE MOON,Yedai,Cover Art part 2
2023-03-07T17:01:45Z,My Mind & Me,Miro Mas,Portals pt 2
2023-03-07T17:05:49Z,Best Part,LAV8,Covers Collection (Vol. 4)
2023-03-07T17:08:59Z,Hotline Bling,Miro Mas,I've Seen You Somewhere Before
2023-03-07T17:11:48Z,the pression pt.1,ocb.mp3,the pression pt.1
2023-03-07T17:14:34Z,Imagine,Miro Mas,I've Seen You Somewhere Before
2023-03-07T17:17:33Z,Sunset Lover,lokash,002 (other people's songs)
2023-03-07T17:21:14Z,Seven Nation Army,LAV8,Covers Collection (Vol. 3)
2023-03-07T17:23:51Z,Apologize,Miro Mas,I've Seen You Somewhere Before
2023-03-07T17:27:25Z,I Want It That Way,LAV8,Covers Collection (Vol. 4)
2023-03-07T17:29:41Z,DEAR APRIL,Yedai,Cover Art
2023-03-07T17:31:56Z,Secrets,Yedai,Midnight Chat
2023-03-07T17:35:44Z,LIGHT,Yedai,Cover Art part 3
2023-03-07T17:39:56Z,Summertime Sadness,Miro Mas,Portals pt 2
2023-03-07T17:43:11Z,drivers license,lokash,drivers license
2023-03-07T17:45:54Z,twilight,owlh,in the clouds
2023-03-07T17:52:33Z,Save Your Tears,Granlund,My Name Is Spruce
2023-03-07T17:55:03Z,California Dreamin',Miro Mas,Portals pt 2
2023-03-07T17:57:16Z,Intro,lokash,002 (other people's songs)
2023-03-07T18:00:33Z,Lonely,LAV8,Covers Collection (Vol. 3)
2023-03-07T18:04:09Z,The Less I Know The Better,lokash,002 (other people's songs)
2023-03-07T18:06:39Z,Can I Kick It?,owlh,cover to cover
2023-03-07T18:18:59Z,Mr. Lonely,LAV8,Covers Collection
2023-03-07T19:01:46Z,Mr. Lonely,LAV8,Covers Collection
2023-03-07T19:04:09Z,Mood,lokash,001 (other people's songs)
2023-03-07T19:06:49Z,One Dance,owlh,cover to cover
2023-03-07T19:10:54Z,Under the Bridge,owlh,cover to cover
2023-03-07T19:13:00Z,"Something Given, Something Taken",Yedai,Field Trip
2023-03-07T19:19:05Z,WITHOUT U,Yedai,Cover Art part 2
2023-03-07T19:22:13Z,Faded,Miro Mas,I've Seen You Somewhere Before
2023-03-07T19:25:58Z,Your Power,lokash,002 (other people's songs)
2023-03-07T19:29:33Z,I Want It That Way,LAV8,Covers Collection (Vol. 4)
2023-03-07T19:47:09Z,Don't Go Breaking My Heart,<3BEAT,Feelin' Cute
2023-03-07T19:51:05Z,Feel It Still,lokash,002 (other people's songs)
2023-03-07T19:53:55Z,Peaches,lokash,001 (other people's songs)
2023-03-07T19:57:31Z,ANTI-HERO,Yedai,Cover Art part 5
2023-03-07T20:01:13Z,B.S.,Yedai,Cover Art part 3
2023-03-07T20:05:16Z,Purple Rain,Miro Mas,Portals pt 2
2023-03-07T20:08:18Z,Circles,<3BEAT,Feelin' Cute
2023-03-07T20:11:09Z,when the party's over,lokash,when the party's over
2023-03-07T20:13:40Z,EARFQUAKE,lokash,EARFQUAKE
2023-03-07T20:17:21Z,Seven Nation Army,LAV8,Covers Collection (Vol. 3)
2023-03-07T20:20:25Z,REMEMBER ME,Yedai,Cover Art part 2
2023-03-07T20:22:25Z,Complicated,owlh,cover to cover
2023-03-07T20:26:35Z,カワキヲアメク,美波,カワキヲアメク
2023-03-07T20:30:18Z,Kaikai Kitan,Eve,Kaikai Kitan / Ao No Waltz
2023-03-07T20:33:23Z,残響散歌,Aimer,残響散歌
2023-03-07T20:37:32Z,EVERBLUE,Omoinotake,EVERBLUE
2023-03-07T20:41:47Z,DADDY ! DADDY ! DO !,Masayuki Suzuki,ALL TIME ROCK 'N' ROLL
2023-03-07T20:45:46Z,紅蓮華,LiSA,LEO-NiNE
2023-03-07T20:50:08Z,君のせい,the peggies,Hell like Heaven
2023-03-07T20:54:13Z,センチメンタルクライシス,halca,Assortrip
2023-03-07T21:08:50Z,FREEDOM,BLUE ENCOUNT,FREEDOM
2023-03-07T21:21:41Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2023-03-07T21:25:10Z,4AM,Derivakat,Songs of the SMP
2023-03-07T21:28:45Z,Cheerios & Chocolate Milk,Theo Kandel,Cheerios & Chocolate Milk
2023-03-07T21:33:21Z,Fooled Around And Fell In Love,Elvin Bishop,Struttin' My Stuff
2023-03-07T21:36:26Z,blue,Kamal.,blue
2023-03-07T21:38:47Z,STAR CITY CAFE,hevel,STAR CITY CAFE
2023-03-07T21:42:38Z,May I Ask,Luke Chiang,May I Ask
2023-03-07T21:45:32Z,Hot Tea,half•alive,Hot Tea
2023-03-07T21:49:02Z,SLOW DANCING IN THE DARK,Joji,BALLADS 1
2023-03-07T21:52:56Z,Paragraphs,Luke Chiang,Paragraphs
2023-03-07T21:56:35Z,Maroon,Taylor Swift,Midnights
2023-03-07T21:59:27Z,double take,Dhruv,double take
2023-03-07T22:02:27Z,Used to Me,Luke Chiang,Used to Me
2023-03-07T22:05:06Z,People Watching,Conan Gray,People Watching
2023-03-07T22:08:14Z,Lonely Ones,LOVA,Grown-ish
2023-03-07T22:11:45Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2023-03-07T22:15:14Z,4AM,Derivakat,Songs of the SMP
2023-03-07T22:18:50Z,Cheerios & Chocolate Milk,Theo Kandel,Cheerios & Chocolate Milk
2023-03-07T22:23:25Z,Fooled Around And Fell In Love,Elvin Bishop,Struttin' My Stuff
2023-03-07T22:26:30Z,blue,Kamal.,blue
2023-03-07T22:28:50Z,STAR CITY CAFE,hevel,STAR CITY CAFE
2023-03-07T22:38:58Z,May I Ask,Luke Chiang,May I Ask
2023-03-08T00:18:50Z,May I Ask,Luke Chiang,May I Ask
2023-03-08T00:21:45Z,Hot Tea,half•alive,Hot Tea
2023-03-08T00:25:15Z,SLOW DANCING IN THE DARK,Joji,BALLADS 1
2023-03-08T00:29:08Z,Paragraphs,Luke Chiang,Paragraphs
2023-03-08T00:32:47Z,Maroon,Taylor Swift,Midnights
2023-03-08T00:35:39Z,double take,Dhruv,double take
2023-03-08T00:38:39Z,Used to Me,Luke Chiang,Used to Me
2023-03-08T00:41:19Z,People Watching,Conan Gray,People Watching
2023-03-08T00:44:27Z,Lonely Ones,LOVA,Grown-ish
2023-03-08T00:47:58Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2023-03-08T00:51:27Z,4AM,Derivakat,Songs of the SMP
2023-03-08T00:55:02Z,Cheerios & Chocolate Milk,Theo Kandel,Cheerios & Chocolate Milk
2023-03-08T01:09:30Z,Fooled Around And Fell In Love,Elvin Bishop,Struttin' My Stuff
2023-03-08T01:38:01Z,Fooled Around And Fell In Love,Elvin Bishop,Struttin' My Stuff
2023-03-08T01:41:06Z,blue,Kamal.,blue
2023-03-08T01:43:26Z,STAR CITY CAFE,hevel,STAR CITY CAFE
2023-03-08T01:47:17Z,May I Ask,Luke Chiang,May I Ask
2023-03-08T01:50:12Z,Hot Tea,half•alive,Hot Tea
2023-03-08T01:53:42Z,SLOW DANCING IN THE DARK,Joji,BALLADS 1
2023-03-08T01:57:36Z,Paragraphs,Luke Chiang,Paragraphs
2023-03-08T02:01:15Z,Maroon,Taylor Swift,Midnights
2023-03-08T02:04:07Z,double take,Dhruv,double take
2023-03-08T02:07:07Z,Used to Me,Luke Chiang,Used to Me
2023-03-08T02:09:46Z,People Watching,Conan Gray,People Watching
2023-03-08T02:12:54Z,Lonely Ones,LOVA,Grown-ish
2023-03-08T02:16:25Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2023-03-08T02:19:55Z,4AM,Derivakat,Songs of the SMP
2023-03-08T02:23:31Z,Cheerios & Chocolate Milk,Theo Kandel,Cheerios & Chocolate Milk
2023-03-08T02:29:33Z,Fooled Around And Fell In Love,Elvin Bishop,Struttin' My Stuff
2023-03-08T02:32:38Z,blue,Kamal.,blue
2023-03-08T02:35:43Z,blue,Kamal.,blue
2023-03-08T02:37:55Z,feel the same,The Millennial Club,summer nights
2023-03-08T02:39:21Z,tonight,demxntia,goodnight
2023-03-08T02:42:12Z,Home,Luke Chiang,Home
2023-03-08T02:44:44Z,Forget About You,Devin Kennedy,Poetry
2023-03-08T02:47:18Z,Sick of You,Suriel Hess,Sick of You
2023-03-08T02:49:45Z,My Mind Is a Maze,Alann8h,Dumb Daze
2023-03-08T02:53:03Z,Pulling Me Closer,Aeris Roves,Pulling Me Closer
2023-03-08T02:55:44Z,So,Christian Kuria,Suspension of Disbelief
2023-03-08T02:58:44Z,Used to Me,Luke Chiang,Used to Me
2023-03-08T03:00:15Z,Strawberries and Wine - Acoustic,Jaylon Ashaun,Strawberries and Wine
2023-03-08T03:02:50Z,on ur mind,Takayoshi,on ur mind
2023-03-08T03:06:17Z,Turn Back,Sam Wills,Breathe
2023-03-08T03:07:21Z,2hrs,tobi lou,2hrs
2023-03-08T03:08:51Z,Demons (Interlude),Christian Kuria,Borderline
2023-03-08T03:12:12Z,Casual,Johnny Stimson,Casual
2023-03-08T03:16:07Z,Paragraphs,Luke Chiang,Paragraphs
2023-03-08T03:19:04Z,All for You,Micah Edwards,All for You
2023-03-08T03:22:08Z,Us,Miller Blue,Us
2023-03-08T03:25:15Z,Wishful Thinking,grentperez,Wishful Thinking
2023-03-08T03:27:35Z,STAR CITY CAFE,hevel,STAR CITY CAFE
2023-03-08T03:32:13Z,Too Good,Christian Kuria,Borderline
2023-03-08T03:35:39Z,hot tub DREAM Machine,tobi lou,hot tub DREAM Machine
2023-03-08T03:38:08Z,Superstar Sh*t,Dominic Fike,What Could Possibly Go Wrong
2023-03-08T03:41:44Z,i don't mind,demxntia,somehow
2023-03-08T03:44:10Z,Another Day,Gervs,Another Day
2023-03-08T03:47:04Z,Cherry Wine,grentperez,Cherry Wine
2023-03-08T03:49:34Z,boyfriend material,Gareth.T,to be honest
2023-03-08T03:51:49Z,Waves,Fiji Blue,Waves
2023-03-08T03:54:59Z,homebody,Kamal.,homebody
2023-03-08T03:57:48Z,The Green,Chris James,The Art of Overthinking
2023-03-08T04:01:08Z,You'll Be Alright,Milky Day,You'll Be Alright
2023-03-08T04:03:55Z,either side,LOONY,soft thing
2023-03-08T04:06:39Z,Nothing,Bruno Major,To Let A Good Thing Die
2023-03-08T04:10:22Z,Green Tea & Honey,Dane Amar,East Daygo Popstar
2023-03-08T04:13:16Z,Affection,Fiji Blue,Affection
2023-03-08T04:14:50Z,Cotton Candy,spill tab,Cotton Candy
2023-03-08T04:17:18Z,October Eyes,Alt Bloom,October Eyes
2023-03-08T04:20:00Z,You Been on My Mind,Public Library Commute,You Been on My Mind
2023-03-08T04:21:49Z,Happier Than Ever,ASTN,Happier Than Ever
2023-03-08T04:24:29Z,moonlight,Dhruv,rapunzel
2023-03-08T04:27:01Z,Rain,Lucy Park,Rain
2023-03-08T04:30:24Z,Daisies,Weston Estate,Maggie Valley
2023-03-08T04:33:47Z,Toroka - Remix,Christian Kuria,Toroka
2023-03-08T04:36:48Z,Summertime,Public Library Commute,Summertime
2023-03-08T04:40:22Z,Traingazing,Sam Wills,Breathe
2023-03-08T04:43:14Z,double take,Dhruv,rapunzel
2023-03-08T04:46:38Z,Dancing with my phone,HYBS,Making Steak
2023-03-08T04:49:36Z,Regent's Park,Bruno Major,To Let A Good Thing Die
2023-03-08T04:52:55Z,Fire,E L E Y,Fire
2023-03-08T04:54:43Z,STAR CITY CAFE,hevel,STAR CITY CAFE
2023-03-08T16:56:01Z,ZOMBIE,FLØRE,ZOMBIE
2023-03-08T17:08:27Z,Falling from the Sky,Kailee Morgue,Girl Next Door
2023-03-09T00:48:29Z,Falling from the Sky,Kailee Morgue,Girl Next Door
2023-03-09T00:51:17Z,ever fallen?,Kate Peytavin,ever fallen?
2023-03-09T00:54:29Z,HUSH,Ari Abdul,Fallen Angel
2023-03-09T00:57:38Z,too hot to cry,Nessa Barrett,young forever
2023-03-09T00:59:43Z,Poison,Stevie Bill,Messy
2023-03-09T01:02:45Z,You Problem,Cloudy June,You Problem
2023-03-09T01:04:58Z,Dolls,Bella Poarch,Dolls EP
2023-03-09T01:08:11Z,Buzzkill Baby,Mckenna Grace,Bittersweet 16
2023-03-09T01:11:17Z,Still Alive - From the Original Motion Picture Scream VI,Demi Lovato,Still Alive
2023-03-09T01:16:45Z,Sicko (feat. Paycheck & TIMMS),Elliot Lee,Sicko (feat. Paycheck & TIMMS)
2023-03-09T01:17:02Z,Into My Body,UPSAHL,Sagittarius
2023-03-09T01:19:51Z,UGH!,BTS,MAP OF THE SOUL : 7
2023-03-09T01:19:54Z,cynical,Bea Miller,cynical
2023-03-09T01:19:55Z,ExBox,salem ilese,(MORE) Unsponsored Content
2023-03-09T01:19:55Z,Nothing To Me,Jamisen,Nothing To Me
2023-03-09T01:19:56Z,Maybe All the Rumours Are True,CATTY,Maybe All the Rumours Are True
2023-03-09T01:19:57Z,Bad Thing,Ceara Cavalieri,Bad Thing
2023-03-09T01:19:57Z,You Problem,Cloudy June,You Problem
2023-03-09T01:19:58Z,Devil Is A Woman,Cloudy June,Devil Is A Woman
2023-03-09T01:19:59Z,End of an Era,Emei,End of an Era
2023-03-09T01:19:59Z,Did It Hurt?,Ellise,Did It Hurt?
2023-03-09T01:20:00Z,What You Need,Ashley Sienna,What You Need
2023-03-09T01:20:01Z,PSYCHO FREAK,Cailin Russo,PSYCHO FREAK
2023-03-09T01:20:01Z,ugly,Dylan Conrique,ugly
2023-03-09T01:20:02Z,ZOMBIE,FLØRE,ZOMBIE
2023-03-09T01:20:03Z,Lose Lose,Alexa Cappelli,Lose Lose
2023-03-09T01:20:04Z,Into My Body,UPSAHL,Sagittarius
2023-03-09T01:20:04Z,Lego Blocks,NERIAH,Lego Blocks
2023-03-09T01:20:06Z,this is how i learn to say no,EMELINE,this is how i learn to say no
2023-03-09T01:20:07Z,girl’s girl - Spotify Singles,emlyn,girl’s girl - Spotify Singles
2023-03-09T01:20:08Z,OVER MY HEAD,Neoni,OVER MY HEAD
2023-03-09T01:20:09Z,Buzzkill Baby,Mckenna Grace,Bittersweet 16
2023-03-09T01:20:10Z,RUDE,Ella Isaacson,RUDE
2023-03-09T01:20:10Z,I Just Came To Dance,Mae Muller,I Just Came To Dance
2023-03-09T01:20:10Z,Witch Hunt,Chandler Leighton,Witch Hunt
2023-03-09T01:20:11Z,Naked,Sam Short,Naked
2023-03-09T01:20:13Z,Witch Hunt,Chandler Leighton,Witch Hunt
2023-03-09T01:20:13Z,Naked,Sam Short,Naked
2023-03-09T01:20:14Z,STRUT,EMELINE,STRUT
2023-03-09T01:20:15Z,Villain,Bella Poarch,Dolls EP
2023-03-09T01:20:27Z,GODDESS,PVRIS,GODDESS
2023-03-09T01:23:20Z,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version)
2023-03-09T01:25:58Z,Sicko (feat. Paycheck & TIMMS),Elliot Lee,Sicko (feat. Paycheck & TIMMS)
2023-03-09T01:27:26Z,End Game,Taylor Swift,reputation
2023-03-09T01:32:11Z,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),Taylor Swift,Red (Taylor’s Version): She Wrote A Song About Me Chapter
2023-03-09T01:36:03Z,You Belong With Me (Taylor’s Version),Taylor Swift,Fearless (Taylor’s Version): The I Remember What You Said Last Night Chapter
2023-03-09T01:39:32Z,...Ready For It?,Taylor Swift,reputation
2023-03-09T01:42:09Z,girl’s girl - Spotify Singles,emlyn,girl’s girl - Spotify Singles
2023-03-09T01:43:11Z,Maroon,Taylor Swift,Midnights
2023-03-09T01:44:13Z,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version)
2023-03-09T19:16:16Z,Jocelyn Flores,lokash,001 (other people's songs)
2023-03-09T19:19:26Z,Hotline Bling,Miro Mas,I've Seen You Somewhere Before
2023-03-09T19:20:53Z,STAY,Slowzy,STAY
2023-03-09T19:24:58Z,Jealous,LAV8,Covers Collection (Vol. 3)
2023-03-09T19:27:56Z,No Surprises,Granlund,My Name Is Spruce
2023-03-09T19:30:08Z,Intro,lokash,002 (other people's songs)
2023-03-09T19:32:41Z,pushin P,owlh,cover to cover
2023-03-09T19:36:26Z,Your Power,lokash,002 (other people's songs)
2023-03-09T19:38:27Z,LIGHTS OUT,Yedai,Cover Art part 5
2023-03-09T19:41:19Z,double take,Dhruv,double take
2023-03-09T19:45:13Z,Paragraphs,Luke Chiang,Paragraphs
2023-03-09T19:48:21Z,Lonely Ones,LOVA,Grown-ish
2023-03-09T19:52:12Z,May I Ask,Luke Chiang,May I Ask
2023-03-09T19:55:16Z,blue,Kamal.,blue
2023-03-09T19:57:40Z,Hot Tea,half•alive,Hot Tea
2023-03-09T20:01:10Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2023-03-09T20:04:49Z,Maroon,Taylor Swift,Midnights
2023-03-09T20:07:28Z,People Watching,Conan Gray,People Watching
2023-03-09T20:12:04Z,Fooled Around And Fell In Love,Elvin Bishop,Struttin' My Stuff
2023-03-09T20:14:24Z,STAR CITY CAFE,hevel,STAR CITY CAFE
2023-03-09T20:17:59Z,Cheerios & Chocolate Milk,Theo Kandel,Cheerios & Chocolate Milk
2023-03-09T20:23:06Z,Used to Me,Luke Chiang,Used to Me
